ProjectID,ProjectName,ProjectStartDate,ProjectCompletionDate,BuildingID,Number,Street,Borough,Postcode,BBL,BIN,CommunityBoard,CouncilDistrict,CensusTract,NTA-NeighborhoodTabulationArea,Latitude,Longitude,Latitude(Internal),Longitude(Internal),BuildingCompletionDate,ReportingConstructionType,ExtendedAffordabilityOnly,PrevailingWageStatus,ExtremelyLowIncomeUnits,VeryLowIncomeUnits,LowIncomeUnits,ModerateIncomeUnits,MiddleIncomeUnits,OtherIncomeUnits,StudioUnits,1-BRUnits,2-BRUnits,3-BRUnits,4-BRUnits,5-BRUnits,6-BR+Units,Unknown-BRUnits,CountedRentalUnits,CountedHomeownershipUnits,AllCountedUnits,TotalUnits
61388,ESSEX CROSSING - SITE 4,12/29/2017,,975509,180,BROOME STREET,Manhattan,10002,1003460175,,MN-03,1,1402,MN28,40.71686754,-73.98606475,40.71733145,-73.98645425,,New Construction,No,Non Prevailing Wage,0,10,43,33,35,0,40,37,39,5,0,0,0,0,121,0,121,263
51302,LA CENTRAL/BRONXCHESTER - BUILDINGS A & B,12/28/2017,,979324,600,BERGEN AVENUE,Bronx,10455,,,BX-01,17,71,BX34,40.81674857,-73.91529839,,,,New Construction,No,Non Prevailing Wage,56,58,99,67,0,1,19,109,105,37,11,0,0,0,281,0,281,281
51302,LA CENTRAL/BRONXCHESTER - BUILDINGS A & B,12/28/2017,,979325,556,BERGEN AVENUE,Bronx,10455,2022940032,,BX-01,17,71,BX34,40.81593691,-73.91635434,40.81602684,-73.91547272,,New Construction,No,Non Prevailing Wage,43,44,73,54,0,1,6,90,85,25,9,0,0,0,215,0,215,215
54360,SPRING CREEK PHASE 4B-1,12/28/2017,,979259,475,VANDALIA AVENUE,Brooklyn,11239,3044520290,,BK-05,42,1070,BK82,40.65503481,-73.87493682,40.65522176,-73.87521758,,New Construction,No,Non Prevailing Wage,3,1,4,0,0,0,0,0,1,7,0,0,0,0,8,0,8,8
54360,SPRING CREEK PHASE 4B-1,12/28/2017,,979260,479,VANDALIA AVENUE,Brooklyn,11239,3044520289,,BK-05,42,1070,BK82,40.6550704,-73.87485025,40.65527925,-73.87508052,,New Construction,No,Non Prevailing Wage,0,0,8,0,0,0,1,0,7,0,0,0,0,0,8,0,8,8
54360,SPRING CREEK PHASE 4B-1,12/28/2017,,979261,481,VANDALIA AVENUE,Brooklyn,11239,3044520288,,BK-05,42,1070,BK82,40.65508956,-73.87480697,40.65532306,-73.87497953,,New Construction,No,Non Prevailing Wage,3,2,3,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8
54360,SPRING CREEK PHASE 4B-1,12/28/2017,,979262,483,VANDALIA AVENUE,Brooklyn,11239,3044520287,,BK-05,42,1070,BK82,40.65510873,-73.87476008,40.65536686,-73.87487493,,New Construction,No,Non Prevailing Wage,3,2,3,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8
54360,SPRING CREEK PHASE 4B-1,12/28/2017,,979263,485,VANDALIA AVENUE,Brooklyn,11239,3044520286,,BK-05,42,1070,BK82,40.65512789,-73.8747168,40.65541067,-73.87477393,,New Construction,No,Non Prevailing Wage,0,0,8,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8
54360,SPRING CREEK PHASE 4B-1,12/28/2017,,979264,487,VANDALIA AVENUE,Brooklyn,11239,3044520285,,BK-05,42,1070,BK82,40.65514431,-73.87467352,40.65545447,-73.87466933,,New Construction,No,Non Prevailing Wage,2,3,3,0,0,0,0,1,4,3,0,0,0,0,8,0,8,8
54360,SPRING CREEK PHASE 4B-1,12/28/2017,,979265,489,VANDALIA AVENUE,Brooklyn,11239,3044520284,,BK-05,42,1070,BK82,40.65516348,-73.87463023,40.65549827,-73.87456473,,New Construction,No,Non Prevailing Wage,2,3,3,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8
54360,SPRING CREEK PHASE 4B-1,12/28/2017,,979266,491,VANDALIA AVENUE,Brooklyn,11239,3044520283,,BK-05,42,1070,BK82,40.65518265,-73.87458695,40.65554207,-73.87446013,,New Construction,No,Non Prevailing Wage,0,0,8,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8
54360,SPRING CREEK PHASE 4B-1,12/28/2017,,979267,493,VANDALIA AVENUE,Brooklyn,11239,3044520282,,BK-05,42,1070,BK82,40.65520181,-73.87454006,40.65558588,-73.87435914,,New Construction,No,Non Prevailing Wage,2,2,4,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8
54360,SPRING CREEK PHASE 4B-1,12/28/2017,,979268,495,VANDALIA AVENUE,Brooklyn,11239,3044520281,,BK-05,,1070,BK82,40.65521823,-73.87449678,40.65562968,-73.87425453,,New Construction,No,Non Prevailing Wage,3,2,3,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8
54360,SPRING CREEK PHASE 4B-1,12/28/2017,,979269,497,VANDALIA AVENUE,Brooklyn,11239,3044520280,,BK-05,42,1070,BK82,40.6552374,-73.8744535,40.6556817,-73.8741319,,New Construction,No,Non Prevailing Wage,3,2,3,0,0,0,1,1,6,0,0,0,0,0,8,0,8,8
54360,SPRING CREEK PHASE 4B-1,12/28/2017,,979270,494,VANDALIA AVENUE,Brooklyn,11239,3044520441,,BK-05,42,1070,BK82,40.6550813,-73.87477815,40.65486153,-73.87461278,,New Construction,No,Non Prevailing Wage,0,0,7,0,0,1,1,1,6,0,0,0,0,0,8,0,8,8
54360,SPRING CREEK PHASE 4B-1,12/28/2017,,979271,496,VANDALIA AVENUE,Brooklyn,11239,3044520442,,BK-05,42,1070,BK82,40.65511416,-73.87470601,40.65490534,-73.87450818,,New Construction,No,Non Prevailing Wage,1,3,4,0,0,0,1,1,6,0,0,0,0,0,8,0,8,8
54360,SPRING CREEK PHASE 4B-1,12/28/2017,,979272,498,VANDALIA AVENUE,Brooklyn,11239,3044520443,,BK-05,42,1070,BK82,40.65514427,-73.87463027,40.65494914,-73.87440719,,New Construction,No,Non Prevailing Wage,2,4,2,0,0,0,1,1,5,0,1,0,0,0,8,0,8,8
54360,SPRING CREEK PHASE 4B-1,12/28/2017,,979273,500,VANDALIA AVENUE,Brooklyn,11239,3044520444,,BK-05,42,1070,BK82,40.65517712,-73.87455452,40.65499295,-73.87430259,,New Construction,No,Non Prevailing Wage,0,0,8,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8
54360,SPRING CREEK PHASE 4B-1,12/28/2017,,979274,502,VANDALIA AVENUE,Brooklyn,11239,3044520445,,BK-05,42,1070,BK82,40.65520724,-73.87448239,40.65503675,-73.87419799,,New Construction,No,Non Prevailing Wage,2,2,4,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8
54360,SPRING CREEK PHASE 4B-1,12/28/2017,,979275,504,VANDALIA AVENUE,Brooklyn,11239,3044520446,,BK-05,42,1070,BK82,40.65523735,-73.87440664,40.65508055,-73.87409339,,New Construction,No,Non Prevailing Wage,2,2,4,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8
54360,SPRING CREEK PHASE 4B-1,12/28/2017,,979276,506,VANDALIA AVENUE,Brooklyn,11239,3044520447,,BK-05,42,1070,BK82,40.6552702,-73.8743345,40.6551271,-73.87399239,,New Construction,No,Non Prevailing Wage,0,0,8,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8
54360,SPRING CREEK PHASE 4B-1,12/28/2017,,979277,508,VANDALIA AVENUE,Brooklyn,11239,3044520448,,BK-05,42,1070,BK82,40.65530031,-73.87425876,40.6551709,-73.87388779,,New Construction,No,Non Prevailing Wage,2,2,4,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8
54360,SPRING CREEK PHASE 4B-1,12/28/2017,,979278,510,VANDALIA AVENUE,Brooklyn,11239,3044520449,,BK-05,42,1070,BK82,40.65533317,-73.87418662,40.6552147,-73.87378319,,New Construction,No,Non Prevailing Wage,2,2,4,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8
58936,COMMUNITY ACCESS.985 BRUCKNER BLVD,12/28/2017,,977400,985,BRUCKNER BOULEVARD,Bronx,10459,2027350028,,BX-02,17,89,BX27,40.81984074,-73.8910624,40.81981936,-73.89167664,,New Construction,No,Non Prevailing Wage,120,0,94,0,0,1,133,18,64,0,0,0,0,0,215,0,215,215
61357,600 EAST 156TH STREET,12/28/2017,,976032,600,EAST 156 STREET,Bronx,10455,2026240041,2004444,BX-01,17,75,BX34,40.81894549,-73.90956553,40.81865438,-73.90934916,,New Construction,No,Non Prevailing Wage,35,52,87,0,0,1,11,55,81,28,0,0,0,0,175,0,175,175
62962,CRESTON PARKVIEW,12/28/2017,,975399,2519,CRESTON AVENUE,Bronx,10468,2031750026,,BX-07,14,401,BX05,40.86339986,-73.89767939,40.86353188,-73.89799372,,New Construction,No,Non Prevailing Wage,19,38,112,19,0,1,41,75,54,19,0,0,0,0,189,0,189,189
63913,BEDFORD ARMS,12/28/2017,,979592,1336,BEDFORD AVENUE,Brooklyn,11216,3012050028,,BK-08,35,221,BK61,40.67765793,-73.95279294,40.67747969,-73.95319324,,New Construction,No,Non Prevailing Wage,0,19,28,0,46,1,0,59,26,9,0,0,0,0,94,0,94,94
64297,187 KENT AVENUE,12/28/2017,,978835,187,KENT AVENUE,Brooklyn,11249,3023570001,3335730,BK-01,33,555,BK73,40.71798268,-73.96421434,40.71769448,-73.96419646,,New Construction,No,Non Prevailing Wage,0,0,20,0,0,0,5,5,10,0,0,0,0,0,20,0,20,96
65213,COMPASS 3,12/28/2017,,977584,1560,BOONE AVENUE,Bronx,10460,2030140015,2097281,BX-03,17,157,BX75,40.83313852,-73.88502025,40.83361806,-73.88423525,,New Construction,No,Non Prevailing Wage,74,74,217,0,0,1,87,154,69,56,0,0,0,0,366,0,366,366
65389,SAINT MARKS APARTMENTS HDFC.HUDMF.FY18,12/28/2017,12/28/2017,375075,959,ST MARKS AVENUE,Brooklyn,11213,3012230053,3030845,BK-08,36,311,BK61,40.67464071,-73.93952837,40.67492349,-73.9396579,12/28/2017,Preservation,No,Non Prevailing Wage,30,16,2,3,0,1,0,10,29,13,0,0,0,0,52,0,52,52
65825,633 MARCY AVE,12/28/2017,,979013,633,MARCY AVENUE,Brooklyn,11206,3017710005,,BK-03,36,261,BK75,40.69291712,-73.94870727,40.69297738,-73.94842595,,New Construction,No,Non Prevailing Wage,0,0,12,0,0,0,0,9,3,0,0,0,0,0,12,0,12,64
58661,RICOS PLACE HDFC.YR15.FY18,12/27/2017,,221786,804,CLASSON AVENUE,Brooklyn,11238,3011770029,3029553,BK-08,35,215,BK64,40.67286857,-73.96081381,40.67298119,-73.9610697,,Preservation,No,Non Prevailing Wage,0,0,9,5,0,0,0,1,5,8,0,0,0,0,14,0,14,14
61186,CATHOLIC CHARITIES. 879 BECK STREET,12/27/2017,,979998,909,BECK STREET,Bronx,10459,2027110028,,BX-02,17,87,BX33,40.81964157,-73.89531516,40.81963642,-73.89569453,,New Construction,No,Prevailing Wage,88,0,0,0,0,1,27,61,1,0,0,0,0,0,89,0,89,89
65573,115 STANWIX STREET,12/22/2017,,978595,115,STANWIX STREET,Brooklyn,11206,3031390021,,BK-04,34,391,BK78,40.70222885,-73.93531251,40.70191332,-73.93552199,,New Construction,No,Non Prevailing Wage,0,0,16,0,0,0,0,11,3,2,0,0,0,0,16,0,16,136
59417,901 MYRTLE AVENUE,12/20/2017,,969001,98,TOMPKINS AVENUE,Brooklyn,11206,3017470034,3331335,BK-03,36,257,BK75,40.69612472,-73.9464473,40.69591627,-73.94677563,,New Construction,No,Non Prevailing Wage,0,0,7,0,0,0,0,7,0,0,0,0,0,0,7,0,7,34
61849,TRACEY TOWERS.HRP.FY18,12/20/2017,,89017,20,WEST MOSHOLU PARKWAY SOUTH,Bronx,10468,2032510490,2092444,BX-07,11,409,BX28,40.8802083,-73.88589715,40.87931098,-73.88609035,,Preservation,No,Non Prevailing Wage,0,0,454,2,0,0,0,144,273,39,0,0,0,0,456,0,456,456
61849,TRACEY TOWERS.HRP.FY18,12/20/2017,,871701,40,WEST MOSHOLU PARKWAY SOUTH,Bronx,10468,2032510490,2092445,BX-07,11,409,BX28,40.87954947,-73.8857898,40.87931098,-73.88609035,,Preservation,No,Non Prevailing Wage,0,0,407,7,0,1,0,130,250,35,0,0,0,0,415,0,415,415
61571,255 E HOUSTON,12/19/2017,,972757,255,EAST HOUSTON STREET,Manhattan,10002,1003550054,1079669,MN-03,2,3001,MN27,40.72186014,-73.98512572,40.7214896,-73.98512941,,New Construction,No,Non Prevailing Wage,0,9,9,0,0,0,7,8,3,0,0,0,0,0,18,0,18,88
61628,JHB II HDFC.YR15.FY18,12/18/2017,,50402,1316,BOSTON ROAD,Bronx,10456,2029610025,2097215,BX-03,17,151,BX35,40.8315876,-73.89955317,40.83142271,-73.89931854,,Preservation,Yes,Non Prevailing Wage,43,1,0,0,0,1,45,0,0,0,0,0,0,0,45,0,45,45
66457,CONFIDENTIAL,12/18/2017,12/18/2017,,----,----,Staten Island,,,,SI-01,49,,,,,,,12/18/2017,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
66459,CONFIDENTIAL,12/18/2017,12/18/2017,,----,----,Queens,,,,QN-08,24,,,,,,,12/18/2017,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
66460,CONFIDENTIAL,12/18/2017,12/18/2017,,----,----,Bronx,,,,BX-09,18,,,,,,,12/18/2017,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
59429,230-232 EAST 54TH STREET,12/15/2017,,980847,230-232,EAST 54 STREET,Manhattan,10022,1013270033,1038565,MN-06,4,98,MN19,40.75796664,-73.96810566,40.75755756,-73.96770158,,New Construction,No,Non Prevailing Wage,0,0,3,0,0,0,0,1,2,0,0,0,0,0,3,0,3,75
63775,BEACH GREEN DUNES - PHASE 2,12/15/2017,,957258,4519,ROCKAWAY BEACH BOULEVARD,Queens,11691,,,QN-14,31,97204,QN12,40.59359437,-73.7765472,,,,New Construction,No,Non Prevailing Wage,26,25,75,0,0,1,20,59,36,12,0,0,0,0,127,0,127,127
65364,CASA CECILIA,12/15/2017,12/15/2017,42639,528,WEST 153 STREET,Manhattan,10031,1020840049,1062245,MN-09,7,237,MN04,40.83066851,-73.94488637,40.830699,-73.94552594,12/15/2017,Preservation,Yes,Non Prevailing Wage,0,0,0,10,0,0,1,0,9,0,0,0,0,0,10,0,10,10
65364,CASA CECILIA,12/15/2017,12/15/2017,42642,536,WEST 153 STREET,Manhattan,10031,1020840053,1062248,MN-09,7,237,MN04,40.83073445,-73.94504531,40.83086387,-73.94591968,12/15/2017,Preservation,Yes,Non Prevailing Wage,0,0,0,24,0,1,0,0,16,9,0,0,0,0,25,0,25,25
66455,CONFIDENTIAL,12/14/2017,12/14/2017,,----,----,Bronx,,,,BX-07,14,,,,,,,12/14/2017,New Construction,No,Non Prevailing Wage,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
60425,LIVONIA PHASE II -SITE 9,12/13/2017,,971875,473,LIVONIA AVENUE,Brooklyn,11207,3037990045,,BK-05,42,1132,BK85,40.66390559,-73.89979847,40.66407884,-73.90017668,,New Construction,No,Non Prevailing Wage,15,8,33,0,0,1,0,32,23,2,0,0,0,0,57,0,57,57
66446,CONFIDENTIAL,12/13/2017,12/13/2017,,----,----,Staten Island,,,,SI-01,50,,,,,,,12/13/2017,New Construction,No,Non Prevailing Wage,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
61639,FULTON JEFFERSON HDFC.YR15.FY18,12/7/2017,,65200,641,EAST 169 STREET,Bronx,10456,2029330063,2009741,BX-03,16,149,BX35,40.83141053,-73.90109643,40.83162995,-73.90091181,,Preservation,No,Non Prevailing Wage,4,15,1,0,0,0,0,1,14,5,0,0,0,0,20,0,20,20
61639,FULTON JEFFERSON HDFC.YR15.FY18,12/7/2017,,79749,1326,FULTON AVENUE,Bronx,10456,2029310013,2009684,BX-03,16,149,BX35,40.83305612,-73.90287191,40.83282799,-73.90249642,,Preservation,No,Non Prevailing Wage,2,20,2,0,0,0,0,4,15,5,0,0,0,0,24,0,24,24
61639,FULTON JEFFERSON HDFC.YR15.FY18,12/7/2017,,79796,1639,FULTON AVENUE,Bronx,10457,2029290078,2009657,BX-03,16,167,BX01,40.83973326,-73.89881445,40.84001614,-73.89900918,,Preservation,No,Non Prevailing Wage,7,32,3,0,0,0,0,10,22,10,0,0,0,0,42,0,42,42
61639,FULTON JEFFERSON HDFC.YR15.FY18,12/7/2017,,88676,635,JEFFERSON PLACE,Bronx,10456,2029350028,2009779,BX-03,16,149,BX35,40.83337743,-73.89986486,40.83356401,-73.89979953,,Preservation,No,Non Prevailing Wage,4,15,1,0,0,1,0,7,10,4,0,0,0,0,21,0,21,21
66438,CONFIDENTIAL,12/4/2017,12/4/2017,,----,----,Staten Island,,,,SI-03,51,,,,,,,12/4/2017,New Construction,No,Non Prevailing Wage,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
66341,CONFIDENTIAL,11/30/2017,11/30/2017,,----,----,Queens,,,,QN-12,28,,,,,,,11/30/2017,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
66338,CONFIDENTIAL,11/29/2017,11/29/2017,,----,----,Bronx,,,,BX-07,11,,,,,,,11/29/2017,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
66339,CONFIDENTIAL,11/29/2017,11/29/2017,,----,----,Staten Island,,,,SI-02,49,,,,,,,11/29/2017,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
66340,CONFIDENTIAL,11/29/2017,11/29/2017,,----,----,Brooklyn,,,,BK-18,46,,,,,,,11/29/2017,New Construction,No,Non Prevailing Wage,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1
66588,DAYTON BEACH PARK,11/28/2017,,633610,8400,SHORE FRONT PARKWAY,Queens,11693,4161310001,4457811,QN-14,32,94203,QN12,40.58534285,-73.8097405,40.58588052,-73.81121149,,Preservation,No,Non Prevailing Wage,0,206,24,0,0,0,12,49,145,24,0,0,0,0,0,230,230,230
66588,DAYTON BEACH PARK,11/28/2017,,811267,8100,SHORE FRONY PARKWAY,Queens,,,,QN-14,32,,,,,,,,Preservation,No,Non Prevailing Wage,0,206,24,0,0,0,12,49,145,24,0,0,0,0,0,230,230,230
66588,DAYTON BEACH PARK,11/28/2017,,811268,8200,SHORE FRONT PARKWAY,Queens,11693,4161300001,4457810,QN-14,32,94203,QN12,40.58625251,-73.80712408,40.58694309,-73.80809778,,Preservation,No,Non Prevailing Wage,0,206,24,0,0,0,12,49,145,24,0,0,0,0,0,230,230,230
66588,DAYTON BEACH PARK,11/28/2017,,811269,8600,SHORE FRONT PARKWAY,Queens,11693,4161310001,4457812,QN-14,32,94203,QN12,40.58498791,-73.81088279,40.58588052,-73.81121149,,Preservation,No,Non Prevailing Wage,0,206,24,0,0,0,12,49,145,24,0,0,0,0,0,230,230,230
66588,DAYTON BEACH PARK,11/28/2017,,811270,8800,SHORE FRONT PARKWAY,Queens,11693,4161310001,4457813,QN-14,32,94203,QN12,40.58470424,-73.81197446,40.58588052,-73.81121149,,Preservation,No,Non Prevailing Wage,0,205,24,0,0,0,12,48,145,24,0,0,0,0,0,229,229,229
66336,CONFIDENTIAL,11/22/2017,11/22/2017,,----,----,Brooklyn,,,,BK-05,42,,,,,,,11/22/2017,New Construction,No,Non Prevailing Wage,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
66337,CONFIDENTIAL,11/22/2017,11/22/2017,,----,----,Staten Island,,,,SI-02,50,,,,,,,11/22/2017,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
64399,CAROL GARDENS.PLP.FY2018,11/21/2017,,113491,880,THIERIOT AVENUE,Bronx,10473,2036420001,2092758,BX-09,18,42,BX09,40.82309277,-73.86239415,40.8226804,-73.86183858,,Preservation,No,Prevailing Wage,10,76,70,0,0,1,0,32,78,47,0,0,0,0,157,0,157,157
64399,CAROL GARDENS.PLP.FY2018,11/21/2017,,806980,820,THERIOT AVENUE,Bronx,10473,2036420001,2092759,BX-09,18,42,BX09,40.82215382,-73.86217208,40.8226804,-73.86183858,,Preservation,No,Prevailing Wage,11,76,69,0,0,1,0,32,78,47,0,0,0,0,157,0,157,157
65361,711 SEA GIRT HDFC,11/21/2017,11/21/2017,694083,11-Jul,SEAGIRT AVENUE,Queens,11691,4156100001,4298968,QN-14,31,101002,QN15,40.5959955,-73.74218707,40.59532517,-73.7419232,11/21/2017,Preservation,Yes,Non Prevailing Wage,0,0,0,0,916,1,569,312,36,0,0,0,0,0,917,0,917,917
62203,CCM. 404 SNEDIKER AVE. BEVERLY'S PLACE,11/20/2017,,973532,402,SNEDIKER AVENUE,Brooklyn,11207,3037990026,3327032,BK-05,42,1132,BK85,40.66505299,-73.89990128,40.66489402,-73.90015383,,New Construction,No,Non Prevailing Wage,43,0,28,0,0,1,52,5,10,5,0,0,0,0,72,0,72,72
66333,CONFIDENTIAL,11/20/2017,11/20/2017,,----,----,Bronx,,,,BX-12,12,,,,,,,11/20/2017,New Construction,No,Non Prevailing Wage,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1
66332,CONFIDENTIAL,11/17/2017,11/17/2017,,----,----,Bronx,,,,BX-12,12,,,,,,,11/17/2017,New Construction,No,Non Prevailing Wage,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1
66331,CONFIDENTIAL,11/16/2017,11/16/2017,,----,----,Manhattan,,,,MN-11,5,,,,,,,11/16/2017,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
61740,HELP. 771-775 CROTONA PARK NORTH,11/15/2017,,973102,771,CROTONA PARK NORTH,Bronx,10460,2029520021,,BX-06,17,367,BX17,40.84077527,-73.89168589,40.84104977,-73.89171435,,New Construction,No,Prevailing Wage,83,0,0,0,0,1,53,31,0,0,0,0,0,0,84,0,84,84
66330,CONFIDENTIAL,11/15/2017,11/15/2017,,----,----,Queens,,,,QN-10,32,,,,,,,11/15/2017,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
64510,848 LORIMER STREET,11/14/2017,,976568,848,LORIMER STREET,Brooklyn,11222,3026790046,3338030,BK-01,33,569,BK76,40.72224589,-73.95093949,40.72242696,-73.95073011,,New Construction,No,Non Prevailing Wage,0,0,4,0,0,0,1,2,1,0,0,0,0,0,4,0,4,52
66325,CONFIDENTIAL,11/13/2017,11/13/2017,,----,----,Queens,,,,QN-04,21,,,,,,,11/13/2017,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
58972,NOONAN PLAZA HUDMF.FY.2018,11/9/2017,,120972,105,WEST 168 STREET,Bronx,10452,2025180001,2003313,BX-04,16,211,BX26,40.83839747,-73.92514054,40.83886965,-73.92528095,,Preservation,No,Non Prevailing Wage,230,38,14,0,0,1,14,114,1,133,21,0,0,0,283,0,283,283
65246,144-146 WEST STREET,11/9/2017,,969912,144,WEST STREET,Brooklyn,11222,3025310001,,BK-01,33,563,BK76,40.73195746,-73.95959919,40.73198756,-73.95932856,,New Construction,No,Non Prevailing Wage,0,0,4,0,0,0,0,2,2,0,0,0,0,0,4,0,4,22
65856,WYATT TEE WALKER HOUSING FOR THE ELDERLY,11/8/2017,11/8/2017,3974,2177,FREDERICK DOUGLASS BOULEVARD,Manhattan,10026,1019440036,1077380,MN-10,9,20102,MN11,40.80538567,-73.95467459,40.8056685,-73.95499588,11/8/2017,Preservation,Yes,Non Prevailing Wage,0,24,55,0,0,1,20,59,1,0,0,0,0,0,80,0,80,80
66323,CONFIDENTIAL,11/8/2017,11/8/2017,,----,----,Queens,,,,QN-04,21,,,,,,,11/8/2017,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
66324,CONFIDENTIAL,11/8/2017,11/8/2017,,----,----,Bronx,,,,BX-11,13,,,,,,,11/8/2017,New Construction,No,Non Prevailing Wage,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1
65831,LEFFERTS HEIGHTS,11/6/2017,11/6/2017,323691,128,LEFFERTS PLACE,Brooklyn,11238,3020190040,3057840,BK-02,36,227,BK69,40.68094036,-73.95911452,40.6806329,-73.95899573,11/6/2017,Preservation,Yes,Non Prevailing Wage,0,86,0,0,0,1,0,22,35,30,0,0,0,0,87,0,87,87
66107,CONFIDENTIAL,11/3/2017,,,----,----,Brooklyn,,,,BK-03,36,,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,3,3
63289,ARKER. 888 FOUNTAIN AVE. BUILDING B1,11/2/2017,,976532,888,FOUNTAIN AVENUE,Brooklyn,11208,3045860300,3327531,BK-05,42,1070,BK82,40.65671641,-73.86440965,40.65579577,-73.86577746,,New Construction,No,Prevailing Wage,199,0,0,0,0,1,0,199,1,0,0,0,0,0,200,0,200,200
63345,888 FOUNTAIN AVENUE BUILDING B3,11/2/2017,,979242,881,ERSKINE STREET,Brooklyn,11239,,,BK-05,42,1070,BK82,40.65611652,-73.86781312,,,,New Construction,No,Non Prevailing Wage,15,15,113,0,0,1,36,64,22,22,0,0,0,0,144,0,144,144
66038,CONFIDENTIAL,10/31/2017,10/31/2017,,----,----,Bronx,,,,BX-10,13,,,,,,,10/31/2017,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
54838,SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER II,11/1/2017,,322293,580,LAFAYETTE AVENUE,Brooklyn,11205,3017880053,3049894,BK-03,36,243,BK75,40.68977311,-73.95218938,40.68959726,-73.9517568,,Preservation,No,Non Prevailing Wage,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,3,3
54838,SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER II,11/1/2017,,522494,145-36,111 AVENUE,Queens,11435,4119620043,4258806,QN-12,28,192,QN76,40.6872633,-73.79890281,40.68708988,-73.79862208,,Preservation,No,Non Prevailing Wage,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
54838,SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER II,11/1/2017,,525119,210-33,113 AVENUE,Queens,11429,4111310006,4239964,QN-13,27,53601,QN34,40.70402056,-73.74507302,40.70442539,-73.7444403,,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
54838,SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER II,11/1/2017,,531492,150-22,118 AVENUE,Queens,11434,4122050012,4264972,QN-12,28,288,QN76,40.67984491,-73.79161348,40.67987951,-73.79101488,,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
54838,SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER II,11/1/2017,,547028,133-18,134 STREET,Queens,11420,4117930074,4256293,QN-10,28,814,QN55,40.66879842,-73.80485228,40.66844776,-73.80524983,,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
